name,priceRange,rating,reviewCount,postCode,Latitude,Longitude_x,Weekly orders,value
SteakBurger 55,$$ - $$$,5.0,221,28013.0,40.42155,-3.7086286,11,1105.0
Pastamore,$$ - $$$,5.0,111,28009.0,40.4276831,-3.6699376000000004,10,555.0
Empanadas Malvon Retiro,$$ - $$$,5.0,149,28009.0,40.418764700000004,-3.676403,9,745.0
Indian Aroma,$$ - $$$,4.5,726,28014.0,40.4159588,-3.6991373999999997,23,3267.0
Sushi Yakuza,$$ - $$$,3.5,27,28010.0,40.4330282,-3.7033362000000003,16,94.5
Steakburger Gran Via,$$ - $$$,4.5,2850,28013.0,40.4198527,-3.6993807999999997,#DIV/0!,12825.0
Healthy Hunters,$$ - $$$,5.0,133,28006.0,40.4398106,-3.6825683,18,665.0
Oven Mozzarella Bar Fuencarral,$$ - $$$,4.5,3403,28004.0,40.4252465,-3.7005614000000002,64,15313.5
Empanadas Malvon Moncloa,$$ - $$$,5.0,489,28015.0,40.4361916,-3.7162610000000003,9,2445.0
Nacho Bravo,$,5.0,129,28045.0,40.392084600000004,-3.6947718000000003,2,645.0
Steakburger Atocha,$$ - $$$,4.5,2957,28012.0,40.409597,-3.6936572999999995,29,13306.5
Oven Mozzarella Bar Atocha,$$ - $$$,4.5,1472,28012.0,40.4094376,-3.6933107000000005,62,6624.0
Bocadillos Oink,$,4.5,165,28013.0,40.420168200000006,-3.7002443,10,742.5
Andele Ponzano,$$ - $$$,5.0,123,28003.0,40.446187,-3.700025,2,615.0
GUILTY - Cookie Shop,$,4.0,32,28010.0,40.436011799999996,-3.6945366,156,128.0
Jack Percoca,$$ - $$$,4.5,280,28015.0,40.4264544,-3.7109957000000002,1,1260.0
Steak Burger Luchana,$$ - $$$,4.5,1173,28010.0,40.430349299999996,-3.7006242999999994,24,5278.5
Batavia Healthy Food,$,4.5,100,28004.0,40.428177000000005,-3.6987281000000003,2,450.0
Oliveto,$$ - $$$,4.5,352,28012.0,40.4097901,-3.6964677000000004,3,1584.0
Steak Burger Fuencarral,$$ - $$$,4.5,1852,28010.0,40.4248721,-3.7008404,12,8334.0
Brunch Club Cafe,$,4.5,328,28004.0,40.421581700000004,-3.702815,1,1476.0
Casa Carola,$$ - $$$,4.5,741,28006.0,40.4311583,-3.6775835,15,3334.5
Radhuni Indian,$$ - $$$,4.5,268,28050.0,40.493341,-3.6562519,3,1206.0
Etnico Madrid,$$ - $$$,5.0,114,28014.0,40.415645500000004,-3.6996873,1,570.0
Khachapuri,$,4.5,412,28004.0,40.4200727,-3.6981873999999997,21,1854.0
Santita Fuencarral,$$ - $$$,4.5,460,28004.0,40.4252465,-3.7005614000000002,64,2070.0
Oven mozzarella Bar Las Tablas,$$ - $$$,4.5,806,28050.0,40.504576,-3.6749106,45,3627.0
Pokelolo,$$ - $$$,4.5,17,28001.0,40.4253873,-3.6829026,5,76.5
Taberna Rayuela,$$ - $$$,4.5,366,28005.0,40.4131215,-3.7132562999999994,1,1647.0
Fiaschetteria La Saletta,$,4.5,286,28012.0,40.4115963,-3.6986769999999995,6,1287.0
La Tasqueria de Javi Estevez,$$ - $$$,4.5,1124,28009.0,40.4223208,-3.6737849999999996,33,5058.0
Solo De Croquetas,$$ - $$$,4.5,347,28014.0,40.4160129,-3.6995733,1,1561.5
Tapa Tapa Arenal,$$ - $$$,4.5,2289,28013.0,40.4174717,-3.7076447999999997,1,10300.5
La Encomienda,$$ - $$$,4.5,544,28012.0,40.4105753,-3.7059637000000003,24,2448.0
Shampan,$$ - $$$,4.0,66,28009.0,40.4177183,-3.6716142999999994,3,264.0
The Irish Temple,$$ - $$$,4.5,185,28030.0,40.406544200000006,-3.6498695,41,832.5
Juana La Loca,$$ - $$$,4.5,1968,28005.0,40.4113584,-3.7110637000000004,8,8856.0
Restaurante Sagar,$$ - $$$,4.5,636,28028.0,40.43581939999999,-3.6724106,4,2862.0
Restaurante Ronda 14,$$ - $$$,4.5,897,28006.0,40.436338299999996,-3.6848491,40,4036.5
Sr. Ito Lab,$$ - $$$,4.5,167,28010.0,40.431139200000004,-3.7006980000000005,25,751.5
Doli Indian Restaurant,$$ - $$$,4.5,391,28006.0,40.435256200000005,-3.6839353999999997,34,1759.5
Amparito Roca,$$$$,4.5,276,28006.0,40.432586,-3.6847874,5,1242.0
Bacira,$$ - $$$,4.5,1087,28010.0,40.4337539,-3.6990363,49,4891.5
Il Pizzaiolo,$$ - $$$,4.5,850,28004.0,40.4237535,-3.6984677,159,3825.0
Bayres Beef Argentina en tapas,$$ - $$$,4.5,803,28012.0,40.4482059,-3.6757394,1,3613.5
Vega Alamo,$$ - $$$,4.5,103,28015.0,40.423839799999996,-3.7091151,4,463.5
Casa Macareno,$$ - $$$,4.5,313,28004.0,40.42591229999999,-3.7048532999999995,2,1408.5
Tsukiji sushi bar,$$ - $$$,4.5,114,28043.0,40.4631976,-3.6373447999999997,61,513.0
Ramen Kagura,$$ - $$$,4.5,1218,28013.0,40.416807,-3.7087489999999996,35,5481.0
Massa Pizza,$$ - $$$,4.5,451,28004.0,40.422725299999996,-3.6990300000000005,12,2029.5
Bizikletak,$$ - $$$,4.5,222,28015.0,40.4331491,-3.7149377999999995,7,999.0
Elemental Bistro,$$ - $$$,4.5,120,28004.0,40.4216281,-3.704713,17,540.0
Empanadas Malvon. Chamberi,$$ - $$$,5.0,52,28003.0,40.4385894,-3.6995324999999997,14,260.0
La Piperna,$$ - $$$,4.5,451,28020.0,40.4640124,-3.6928343999999997,26,2029.5
Saona Balboa,$$ - $$$,4.5,542,28006.0,40.4359393,-3.6816405,3,2439.0
Gobu Burger,$$ - $$$,4.5,226,28001.0,40.424123,-3.6785506000000003,7,1017.0
Pizzeria Vesuvio -Hortaleza,$,4.5,757,28004.0,40.4206383,-3.7007760999999997,85,3406.5
La Cocina De San Anton,$$ - $$$,4.0,1703,28004.0,40.4220473,-3.6975538,14,6812.0
Restaurante La Primera,$$ - $$$,4.5,1015,28013.0,40.4190463,-3.6980245000000003,30,4567.5
El Barril de las Cortes,$$ - $$$,4.5,292,28014.0,40.4167838,-3.698847,2,1314.0
Rocacho,$$$$,4.5,287,28036.0,40.458248700000006,-3.6853260999999997,9,1291.5
Flavia Restaurant & Bar,$$ - $$$,4.5,978,28001.0,40.422400700000004,-3.6896002,3,4401.0
Casa Paco,$,4.5,415,28008.0,40.4303761,-3.7203439,7,1867.5
Pizzart Canalejas,$$ - $$$,5.0,174,28014.0,40.4169826,-3.6998092000000002,9,870.0
L'Artisan Furansu Kitchen,$$ - $$$,4.5,387,28014.0,40.4153273,-3.6989214,5,1741.5
Yokaloka,$$ - $$$,4.5,455,28012.0,40.4115963,-3.6986769999999995,6,2047.5
Santita Virgen de los Peligros,$$ - $$$,4.5,251,28013.0,40.418843700000004,-3.6995481,12,1129.5
Matcha Restaurante,$$ - $$$,4.5,202,28020.0,40.460333899999995,-3.6963003,3,909.0
Buenas y Santas,$$ - $$$,4.5,282,28045.0,40.3924909,-3.6927927000000005,34,1269.0
"D""stapa Madrid",$$ - $$$,4.5,275,28005.0,40.4136244,-3.7103843999999997,9,1237.5
VivaBurger,$$ - $$$,4.0,899,28005.0,40.41249570000001,-3.7118472000000002,10,3596.0
Gustos Madrid,$$ - $$$,4.5,554,28005.0,40.414927399999996,-3.7079592000000003,1,2493.0
Ochenta Grados Malasana,$$ - $$$,4.0,1278,28004.0,40.428711799999995,-3.7036391,39,5112.0
Sanghai Mama,$$ - $$$,4.5,248,28020.0,40.460333899999995,-3.6963003,3,1116.0
Vietnam24,$$ - $$$,4.0,299,28004.0,40.421341299999995,-3.6984275,10,1196.0
El Enfriador Castellana,$$ - $$$,4.5,203,28046.0,40.44997670000001,-3.6916086999999997,54,913.5
Fratelli d'Italia Chueca,$$ - $$$,4.5,203,28004.0,40.421461799999996,-3.7001032999999994,2,913.5
nutnut,$,5.0,67,28015.0,40.434635899999996,-3.7041334000000004,1,335.0
El Viejo Almacen De Buenos Aires,$$ - $$$,4.0,670,28035.0,40.4810994,-3.7232402,2,2680.0
Propaganda,$$ - $$$,4.5,110,28004.0,40.4209537,-3.6972699,2,495.0
Pantin Grill,$$ - $$$,4.5,91,28014.0,40.415645500000004,-3.6996873,1,409.5
Restaurante Luxury,$$ - $$$,4.5,529,28010.0,40.430333700000006,-3.7049417,1,2380.5
La Capricciosa Italiana,$,4.5,72,28005.0,40.410926700000005,-3.7076375,11,324.0
Pez Tortilla,$,4.5,903,28004.0,40.4242214,-3.7064435,35,4063.5
L'entrecote Cafe de Paris,$$ - $$$,4.5,453,28001.0,40.4218148,-3.6867156000000003,68,2038.5
Odds Serrano,$$ - $$$,4.5,205,28006.0,40.4353049,-3.6861546,114,922.5
La Pescaderia,$$ - $$$,4.0,1494,28004.0,40.4229239,-3.7029596,1,5976.0
Casa Alberto,$$ - $$$,4.0,1410,28012.0,40.4138364,-3.7001171999999998,2,5640.0
Musashi,$$ - $$$,4.0,490,28013.0,40.4190554,-3.707697,10,1960.0
Vietnam Restaurante,$$ - $$$,4.0,660,28012.0,40.41395870000001,-3.7010965,28,2640.0
Pante Cucina Italiana,$$ - $$$,4.5,97,28001.0,40.4224527,-3.6849186,1,436.5
Empanadas Malvon. Lista,$$ - $$$,5.0,44,28006.0,40.4294081,-3.6715735,9,220.0
127 Taipei Bar Ramen & Baos,$$ - $$$,5.0,60,28014.0,40.411477500000004,-3.6956781000000003,7,300.0
Oter Epicure,$$ - $$$,4.0,390,28001.0,40.4288782,-3.6861515,4,1560.0
Araldo Arte del Gusto,$$ - $$$,4.5,162,28014.0,40.4176126,-3.6981038,10,729.0
Goiko - General Peron 16,$$ - $$$,4.0,563,28020.0,40.4522305,-3.6968824999999996,53,2252.0
Ohana Poke House,$$ - $$$,5.0,63,28004.0,40.420398299999995,-3.6984491000000004,6,315.0
Casa Labra,$,4.0,2660,28013.0,40.4171724,-3.704593,1,10640.0
LA H ES MUDA - CARRANZA,$$ - $$$,4.0,320,28004.0,40.4294736,-3.7040566,3,1280.0
Pui's Thai Tapas,$$ - $$$,4.0,565,28012.0,40.404563700000004,-3.6966461,16,2260.0
Anauco,$$ - $$$,4.0,664,28004.0,40.420102,-3.6992082,6,2656.0
Minarai,$$ - $$$,5.0,81,28014.0,40.4160129,-3.6995733,1,405.0
The Lobstar,$$ - $$$,4.5,180,28004.0,40.429432500000004,-3.7031354,16,810.0
Vinoteca Vides,$$ - $$$,4.5,296,28004.0,40.4209537,-3.6972699,2,1332.0
Cafeteria Restaurante Casa Dani,$,4.0,632,28001.0,40.427739700000004,-3.6857684999999996,7,2528.0
Greek and Shop,$,4.0,341,28004.0,40.4248706,-3.7020726,102,1364.0
Anema e Core,$$ - $$$,4.0,741,28013.0,40.41790770000001,-3.7083922,5,2964.0
Chic Sushi,$$ - $$$,4.0,299,28013.0,40.419421500000006,-3.7005835,1,1196.0
Malacatin,$$ - $$$,4.0,1077,28005.0,40.4103217,-3.7076439,9,4308.0
Lubora Madrid Bistro,$$ - $$$,4.5,293,28020.0,40.452108200000005,-3.6967543,14,1318.5
New York Burger Castellana,$$ - $$$,4.0,622,28046.0,40.44997670000001,-3.6916086999999997,54,2488.0
Himalayan Tandoori,$$ - $$$,4.5,103,28027.0,40.4326469,-3.6579415,8,463.5
Passaparola Trattoria&Pizzeria,$$ - $$$,4.5,291,28044.0,40.3879299,-3.7660263,12,1309.5
Trattoria Pizzeria A'Fenestella,$$ - $$$,4.0,257,28043.0,40.4683799,-3.6385887,48,1028.0
La Maquina Original,$$$$,4.0,578,28020.0,40.4598505,-3.6949655,37,2312.0
El Barril de las Letras,$$$$,4.0,1046,,40.4142955,-3.6967029,4,4184.0
Lopez&Lopez Pizzeria,$,4.5,148,28012.0,40.4094889,-3.7042763,72,666.0
Restaurante Konnichiwa,$$ - $$$,4.0,224,28004.0,40.427904,-3.7017580000000003,11,896.0
Goiko - Santa Engracia 157,$$ - $$$,4.0,448,28003.0,40.4445826,-3.7032462,31,1792.0
Restaurante Casa Amadeo los Caracoles,$,4.0,357,28005.0,40.4105273,-3.7074949999999998,2,1428.0
Lamucca de Almagro,$$ - $$$,4.0,851,28010.0,40.4284537,-3.6953491,7,3404.0
Bar Galleta,$$ - $$$,4.0,1076,28004.0,40.4227336,-3.70367,1,4304.0
Benares Madrid,$$$$,4.0,482,28010.0,40.427614,-3.6938788999999996,11,1928.0
Restaurante Botin,$$ - $$$,4.0,9457,28005.0,40.414176899999994,-3.7079546999999997,1,37828.0
Bump Green,$$ - $$$,4.0,525,28001.0,40.4221667,-3.684619,21,2100.0
Hanakura,$$ - $$$,4.0,253,28010.0,40.4332467,-3.7005277000000003,5,1012.0
Lamucca,$$ - $$$,4.0,1915,28004.0,40.423344799999995,-3.7039381000000002,7,7660.0
a.n.E.l Tapas & Lounge Bar,$$ - $$$,4.0,552,28001.0,40.42077929999999,-3.69015,7,2208.0
Lamucca de Prado,$$ - $$$,4.0,1751,28014.0,40.4148019,-3.6986812999999996,10,7004.0
Komeya,$$ - $$$,4.5,73,28028.0,40.424389500000004,-3.6663509,1,328.5
Taste of India,$$ - $$$,4.0,305,28012.0,40.415111700000004,-3.7010965,16,1220.0
La Cuchara,$$ - $$$,4.0,337,28006.0,40.4329564,-3.674843,2,1348.0
Kzen,$$ - $$$,4.5,182,28009.0,40.4217369,-3.6765176,8,819.0
Jamoneria de Julian Becerro,$,4.5,198,28013.0,40.4178638,-3.7085550000000005,3,891.0
Ochenta Grados Las Tablas,$$ - $$$,4.0,1408,28050.0,40.5086201,-3.6670852999999997,57,5632.0
Vaca Nostra,$$$$,4.0,558,28029.0,40.4746598,-3.6875834000000003,29,2232.0
El ingrediente,$$ - $$$,4.5,176,28003.0,40.4434617,-3.7008191,10,792.0
Lamucca de Serrano,$$ - $$$,4.0,448,28006.0,40.43711679999999,-3.6866697,15,1792.0
Cantina Canalla - Antracita,$$ - $$$,4.5,206,28045.0,40.3902078,-3.6898866000000003,16,927.0
La Mafia se sienta a la mesa plaza Colon,$$ - $$$,4.0,632,28001.0,40.4257494,-3.6889138999999997,36,2528.0
Dionisos Huertas,$$ - $$$,4.0,593,28014.0,40.4137702,-3.6988803,2,2372.0
Barbillon Oyster,$$ - $$$,4.0,284,28023.0,40.467343799999995,-3.7935383999999996,7,1136.0
Sonys Food,$,4.5,117,28015.0,40.435391100000004,-3.7169087999999997,7,526.5
Lamian by Soy Kitchen,$$ - $$$,4.0,269,28015.0,40.4236001,-3.7089176,4,1076.0
Matteo Cucina Italiana,$$ - $$$,4.5,83,28001.0,40.4273844,-3.6857010999999997,2,373.5
Sushita Cafe - Miguel Angel,$$ - $$$,4.0,588,28010.0,40.435452500000004,-3.6915487000000002,29,2352.0
La Canica Madrid,$$ - $$$,4.0,633,28043.0,40.456451,-3.6192547,20,2532.0
Picsa,$$ - $$$,4.0,481,28003.0,40.4442269,-3.6987576,6,1924.0
CALLAO24 by Jhosef Arias,$$ - $$$,4.0,172,28038.0,40.3980492,-3.667107,3,688.0
Pink Monkey,$$ - $$$,4.0,456,28010.0,40.4271431,-3.6923367999999996,2,1824.0
Mad Mad Vegan,$$ - $$$,4.5,56,28004.0,40.4226984,-3.6986084999999997,62,252.0
El Perro Gamberro,$,4.5,75,28028.0,40.4264636,-3.667755,15,337.5
La Mordida Belen,$$ - $$$,4.0,510,28004.0,40.424405799999995,-3.6959718999999995,7,2040.0
Mercato Ballaro,$$ - $$$,4.0,380,28010.0,40.4310648,-3.6968715,15,1520.0
Aio,$$ - $$$,4.0,374,28004.0,40.4224527,-3.704016,1,1496.0
Buns & Bones,$$ - $$$,4.0,312,28012.0,40.4115963,-3.6986769999999995,6,1248.0
Gyoza Go!,$,4.5,97,28013.0,40.4162126,-3.7089458,2,436.5
Alma Matter,$$ - $$$,4.5,84,28015.0,40.4305063,-3.7056951000000002,2,378.0
La Mordida de Fuentes,$$ - $$$,4.0,369,28013.0,40.4168973,-3.708761,2,1476.0
"La Tagliatella C/Alcala, Madrid",$$ - $$$,4.0,289,28027.0,40.4401681,-3.6283901,16,1156.0
Esfahan,$$ - $$$,4.5,177,28015.0,40.4247869,-3.7098693999999997,39,796.5
El Barril de Goya,$$$$,4.0,488,28009.0,40.42441779999999,-3.6728197999999996,1,1952.0
Buddha palace tandoori nepali- indian restaurant,$$ - $$$,5.0,82,28043.0,40.4632026,-3.6287858999999996,1,410.0
Tres Por Cuatro,$$ - $$$,4.5,128,28001.0,40.4258499,-3.67674,2,576.0
Tuk Tuk Asian Street Food,$$ - $$$,4.0,458,28010.0,40.429968200000005,-3.7014532999999994,27,1832.0
Gracias Padre Jungle Club,$$ - $$$,4.5,149,28010.0,40.430232000000004,-3.7047729,4,670.5
100 Montaditos,$,4.0,471,28027.0,40.433515299999996,-3.6478686000000002,5,1884.0
El Perro y la Galleta,$$ - $$$,4.0,1207,28009.0,40.4205123,-3.687363,3,4828.0
Restaurante La Mision,$$ - $$$,4.0,322,28043.0,40.4545619,-3.6594027999999996,15,1288.0
Carlos Oyarbide,$$$$,4.5,112,28001.0,40.4224527,-3.6849186,1,504.0
Munchies Hot Dog,$,4.5,215,28014.0,40.4137424,-3.6991542,3,967.5
Oceanika,$$ - $$$,4.5,117,28002.0,40.442871600000004,-3.6819144999999995,95,526.5
A Nora,$$ - $$$,4.5,69,28045.0,40.39654470000001,-3.6828852999999997,16,310.5
Restaurante Casa De Fieras,$$ - $$$,4.0,133,28009.0,40.4200517,-3.678923,1,532.0
Fellina,$$ - $$$,4.0,336,28010.0,40.4307523,-3.6942806000000004,22,1344.0
Rosa Negra Madrid,$$ - $$$,4.0,476,28014.0,40.4138317,-3.6989826,2,1904.0
Uemura,$$ - $$$,4.5,81,28002.0,40.4485568,-3.6689898000000003,2,364.5
Los CINCO Restaurant & Bakery,$,4.5,129,28015.0,40.4352289,-3.7129144,5,580.5
Tuk Tuk Asian Street Food Chueca,$$ - $$$,4.0,625,28004.0,40.4224033,-3.6955637,27,2500.0
Taberna Puerto Lagasca,$$ - $$$,4.0,211,28006.0,40.4311463,-3.6848796999999998,2,844.0
La Penela,$$ - $$$,4.0,443,28020.0,40.4640124,-3.6928343999999997,26,1772.0
Teitu,$$ - $$$,4.0,644,28020.0,40.4570023,-3.6919007000000006,8,2576.0
La Ventana de Flavia,$$ - $$$,4.5,117,28001.0,40.4274899,-3.6850321000000004,6,526.5
El Jamon y El Churrasco,$$ - $$$,4.0,295,28020.0,40.4605162,-3.6962121,2,1180.0
DF Bar Torteria,$,4.0,239,28014.0,40.4128966,-3.6992373,6,956.0
Chan Street,$$ - $$$,4.0,251,28004.0,40.4206695,-3.6982296999999997,21,1004.0
Curry Masala,$$ - $$$,4.0,248,28004.0,40.4213468,-3.7062038,2,992.0
Krachai,$$ - $$$,4.0,521,28004.0,40.4253555,-3.6962,24,2084.0
Queen Burger Gourmet,$$ - $$$,4.0,262,28034.0,40.485660100000004,-3.6920828,18,1048.0
Il Cratere del Gusto,$$ - $$$,4.5,176,28008.0,40.429579499999996,-3.7191089999999996,6,792.0
La cocina del desierto,$$ - $$$,4.0,555,28004.0,40.420398299999995,-3.6984491000000004,6,2220.0
Distrito 1,$$ - $$$,4.5,51,28045.0,40.4040076,-3.6926936,2,229.5
Luna Rossa,$$ - $$$,4.0,388,28015.0,40.4232377,-3.7073657,14,1552.0
Queen restaurant and lounge,$$ - $$$,4.0,160,28050.0,40.5093637,-3.6781536,5,640.0
Empanadas Malvon Arturo Soria,$$ - $$$,5.0,38,28043.0,40.458618799999996,-3.6583235,10,190.0
Lamucca del Carmen,$$ - $$$,4.0,758,28013.0,40.419017700000005,-3.7028457,5,3032.0
El Ferry,$$ - $$$,4.0,190,28010.0,40.4302651,-3.7043066,2,760.0
MACAO Restaurante,$$ - $$$,4.0,260,28012.0,40.415384700000004,-3.7006407,35,1040.0
Taj Mahal,$$ - $$$,4.0,265,28004.0,40.424122600000004,-3.6962184000000002,10,1060.0
UDON Sol,$$ - $$$,4.0,386,28013.0,40.4176644,-3.7026281,7,1544.0
Embalados Gourmet & Holy Bar,$$ - $$$,4.5,90,28012.0,40.4152775,-3.7012589,14,405.0
Cerveceria 100 montaditos,$,4.0,461,28013.0,40.4224951,-3.7097998,2,1844.0
Restaurante Asiatico Sorgo Rojo,$$ - $$$,4.0,178,28027.0,40.4406752,-3.6288883999999997,4,712.0
El Telegrafo,$$$$,4.0,426,28036.0,40.45952929999999,-3.6851656000000004,23,1704.0
Sincio. Cocina de mercado,$$ - $$$,5.0,56,28012.0,40.4115963,-3.6986769999999995,6,280.0
Taberna El Buo Chueca,$$ - $$$,4.0,599,28004.0,40.4232343,-3.6983602999999996,1,2396.0
Americo Taberna Latina,$$ - $$$,4.5,100,28013.0,40.4173215,-3.7115625,2,450.0
Mandrake,$$ - $$$,5.0,43,28005.0,40.4121485,-3.7103656000000003,2,215.0
Hotel Regina Restaurant,$$ - $$$,4.0,159,28014.0,40.417862,-3.7000427000000005,2,636.0
El Barril De Arguelles,$$$$,4.0,206,28015.0,40.4384564,-3.7144171999999998,4,824.0
La Sanducherie,$$ - $$$,4.0,154,28004.0,40.4262681,-3.6963122999999998,16,616.0
Kundan Indian Restaurant,$$ - $$$,4.0,143,28050.0,40.5116852,-3.6695032,11,572.0
Finca Lucero. Restaurante Italo Argentino,$$ - $$$,4.5,97,28042.0,40.4706591,-3.5828678999999997,3,436.5
Megu,$$ - $$$,4.5,116,28005.0,40.4033619,-3.7108123999999996,9,522.0
Doggo,$$ - $$$,5.0,34,28010.0,40.433768,-3.7000857000000003,8,170.0
Goiko - Princesa 26,$$ - $$$,4.0,638,28015.0,40.427723799999995,-3.7139495000000005,32,2552.0
La Mordida Retiro,$$ - $$$,4.0,254,28009.0,40.4138191,-3.6739138,19,1016.0
Papizza Callao,$,4.0,390,28013.0,40.4205934,-3.7059286,2,1560.0
Taberna Aranzazu,$$ - $$$,4.0,165,28002.0,40.4386747,-3.678289,4,660.0
Brasaylena C.C. Plenilunio,$$ - $$$,4.0,481,28022.0,40.446969,-3.587343,34,1924.0
Restaurante Castilla,$$ - $$$,4.5,154,28042.0,40.4577088,-3.5857381,12,693.0
Thai Zas,$$ - $$$,4.5,63,28039.0,40.4551544,-3.703563,2,283.5
Surya Callao,$$ - $$$,4.0,243,28004.0,40.4210035,-3.7053557,4,972.0
Kuraya,$$ - $$$,4.0,175,28013.0,40.416655,-3.7087872,8,700.0
La Puerta Amarilla,$$ - $$$,4.5,54,28014.0,40.41155379999999,-3.695468,10,243.0
Brasaylena C.C. La Vaguada,$,4.0,275,28029.0,40.4800101,-3.7074566,22,1100.0
Cafe Viena,$$ - $$$,4.0,287,28008.0,40.425137400000004,-3.7154858,7,1148.0
Indalo Tapas Chueca,$,4.0,571,28004.0,40.422502,-3.6999866000000003,5,2284.0
Empanadas Malvon. Salamanca,$$ - $$$,5.0,30,28006.0,40.4344663,-3.6767451,14,150.0
Medri Tiramisu,$,4.5,77,28004.0,40.4232485,-3.7027012000000004,2,346.5
Sa Brisa Madrid,$$$$,4.0,180,28009.0,40.4200517,-3.678923,1,720.0
Baiyor,$$ - $$$,4.5,64,28004.0,40.4288055,-3.7056218,2,288.0
Ninja Ramen,$$ - $$$,4.0,356,28004.0,40.4264636,-3.7010881,15,1424.0
Goiko - Maria de Molina 20,$$ - $$$,4.0,1401,28006.0,40.437667299999994,-3.6867095,30,5604.0
El Enfriador,$$ - $$$,4.0,256,28016.0,40.4599936,-3.6768811,10,1024.0
El Olvido,$$ - $$$,4.0,314,28036.0,40.4605566,-3.6869892,3,1256.0
Cinco Jotas Padre Damian,$$ - $$$,4.0,270,28036.0,40.4591221,-3.6853236000000003,3,1080.0
Thai Zafra,$$ - $$$,4.5,54,28028.0,40.42685170000001,-3.6669386,5,243.0
El Tigre,$,4.0,2899,28004.0,40.420275200000006,-3.6987578,3,11596.0
Zoko Madrid,$$ - $$$,4.0,318,28009.0,40.4189511,-3.6785267,5,1272.0
BaniBanoo,$$ - $$$,4.0,221,28006.0,40.4289839,-3.6706892,22,884.0
Xanacuk,$,4.5,130,28004.0,40.422894899999996,-3.6997267,52,585.0
Yothai Restaurant,$,4.5,52,28008.0,40.42051,-3.7169266000000003,12,234.0
Lima y Ceviche,$$ - $$$,4.5,63,28003.0,40.4446023,-3.6962395,3,283.5
Che Asador Argentino (C.C. Plenilunio),$$ - $$$,4.0,464,28022.0,40.446969,-3.587343,34,1856.0
Goiko Prado 15,$$ - $$$,4.0,392,28014.0,40.4149738,-3.698539,46,1568.0
Fuku,$$ - $$$,4.0,287,28006.0,40.4311228,-3.6874443999999995,6,1148.0
La Gringa,$$ - $$$,4.5,90,28015.0,40.4261241,-3.7079049,5,405.0
Malpicabar,$$ - $$$,4.0,187,28004.0,40.4216281,-3.704713,17,748.0
Mama Rosa Restobar,$,4.0,169,28045.0,40.3935123,-3.6966538,13,676.0
Al Punto,$$ - $$$,4.0,400,28043.0,40.461125200000005,-3.6349072000000002,#DIV/0!,1600.0
Restaurante Yunie,$,4.5,123,28015.0,40.43323,-3.7162808,1,553.5
Bolero Meatballs,$,4.0,216,28013.0,40.4190554,-3.707697,10,864.0
Verdura y Brasa,$$ - $$$,4.0,209,28003.0,40.440677799999996,-3.6955382000000006,3,836.0
Seduccion A La Carta,$$ - $$$,4.0,238,28020.0,40.454792,-3.6989494,1,952.0
Restaurante Guang Zhou,$$ - $$$,4.5,51,28044.0,40.3879299,-3.7660263,12,229.5
Decocina Gastrobar,$$ - $$$,4.5,76,28014.0,40.415645500000004,-3.6996873,1,342.0
Basmati,$$ - $$$,4.5,73,28010.0,40.430333700000006,-3.7049417,1,328.5
Aroy Thai,$$ - $$$,4.0,284,28020.0,40.4475615,-3.6987379999999996,11,1136.0
Goiko - Conde de Penalver,$$ - $$$,4.0,635,28006.0,40.428931,-3.6755339,61,2540.0
La Pulperia De Mila,$$ - $$$,4.0,266,28001.0,40.4220854,-3.685863,2,1064.0
DeDIEGO Restaurante (D. Leon),$$ - $$$,4.0,186,28006.0,40.4344663,-3.6767451,14,744.0
Restaurante Arce,$$$$,4.0,349,28004.0,40.421925099999996,-3.6966864999999998,1,1396.0
Ocafu Taberna Gallega - Jorge Juan,$$ - $$$,3.5,269,28001.0,40.4238301,-3.6835980000000004,5,941.5
Lateral Santa Ana,$$ - $$$,4.0,2192,28012.0,40.4143915,-3.7011065000000003,34,8768.0
Mistela PuebloBar,$$ - $$$,4.5,55,28004.0,40.4206695,-3.6982296999999997,21,247.5
Bentleys Preciados,$$ - $$$,4.0,191,28013.0,40.4195749,-3.7064682999999996,2,764.0
La Mordida Bernabeu,$$ - $$$,4.0,173,28020.0,40.45446,-3.6929909,19,692.0
Miss Sushi Santa Ana,$$ - $$$,4.0,550,28014.0,40.4145354,-3.7000127999999997,4,2200.0
Top One Del Cacique,$$ - $$$,4.0,180,28036.0,40.458248700000006,-3.6853260999999997,9,720.0
De la Riva,$$ - $$$,4.0,206,28016.0,40.4556917,-3.6807553,2,824.0
Ayala Japon,$$ - $$$,4.0,190,28001.0,40.4275256,-3.6765163999999997,11,760.0
Hot Now,$$ - $$$,4.5,114,28004.0,40.4213739,-3.6979651,51,513.0
Tasty Poke Bar,$$ - $$$,4.5,141,28015.0,40.4329338,-3.7048275999999998,82,634.5
El Mono De La Pila,$,4.5,49,28012.0,40.4115963,-3.6986769999999995,6,220.5
Lab '84,$$ - $$$,5.0,33,28004.0,40.422125799999996,-3.7031415,18,165.0
La Pilla,$$ - $$$,4.0,267,28010.0,40.4284537,-3.6953491,7,1068.0
Tapa Tapa,$$ - $$$,3.5,1672,28013.0,40.419738,-3.7018892999999995,16,5852.0
Home Burguer Bar - Santa Engracia,$$ - $$$,4.0,405,28010.0,40.439170700000005,-3.700165,6,1620.0
